date,wl
10/11/2017,1.222248
10/12/2017,1.225296
10/13/2017,1.222248
10/14/2017,1.11252
10/15/2017,1.170432
10/16/2017,1.091184
10/17/2017,1.20396
10/18/2017,1.182624
10/19/2017,1.179576
10/20/2017,1.2192
10/21/2017,1.408176
10/22/2017,1.575816
10/23/2017,1.697736
10/24/2017,1.566672
10/25/2017,1.469136
10/26/2017,1.35636
10/27/2017,1.377696
10/28/2017,1.380744
10/29/2017,1.335024
10/30/2017,1.240536
10/31/2017,1.213104
11/1/2017,1.18872
11/2/2017,1.338072
11/3/2017,1.289304
11/4/2017,1.35636
11/5/2017,1.438656
11/6/2017,1.50876
11/7/2017,1.517904
11/8/2017,1.578864
11/9/2017,1.612392
11/10/2017,1.642872
11/11/2017,1.6002
11/12/2017,1.6764
11/13/2017,1.69164
11/14/2017,1.633728
11/15/2017,1.621536
11/16/2017,1.694688
11/17/2017,1.776984
11/18/2017,1.926336
11/19/2017,2.023872
11/20/2017,2.093976
11/21/2017,2.124456
11/22/2017,2.093976
11/23/2017,2.023872
11/24/2017,1.856232
11/25/2017,1.70688
11/26/2017,1.527048
11/27/2017,1.453896
11/28/2017,1.377696
11/29/2017,1.347216
11/30/2017,1.298448
12/1/2017,1.292352
12/2/2017,1.34112
12/3/2017,1.389888
12/4/2017,1.469136
12/5/2017,1.566672
12/6/2017,1.612392
12/7/2017,1.73736
12/8/2017,1.764792
12/9/2017,1.41732
12/10/2017,1.17348
12/11/2017,1.057656
12/12/2017,1.033272
12/13/2017,0.94488
12/14/2017,0.941832
12/15/2017,0.923544
12/16/2017,0.911352
12/17/2017,1.045464
12/18/2017,0.911352
12/19/2017,0.890016
12/20/2017,0.94488
12/21/2017,0.893064
12/22/2017,0.972312
12/23/2017,0.9906
12/24/2017,0.987552
12/25/2017,1.011936
12/26/2017,1.054608
12/27/2017,1.0668
12/28/2017,1.194816
12/29/2017,1.210056
12/30/2017,1.255776
12/31/2017,1.368552
1/1/2018,1.594104
1/2/2018,1.81356
1/3/2018,1.901952
1/4/2018,1.908048
1/5/2018,1.908048
1/6/2018,1.853184
1/7/2018,1.810512
1/8/2018,1.908048
1/9/2018,1.70688
1/10/2018,1.603248
1/11/2018,1.47828
1/12/2018,1.307592
1/13/2018,1.063752
1/14/2018,0.987552
1/15/2018,0.89916
1/16/2018,0.92964
1/17/2018,0.917448
1/18/2018,0.92964
1/19/2018,0.896112
1/20/2018,0.935736
1/21/2018,1.05156
1/22/2018,1.152144
1/23/2018,1.17348
1/24/2018,1.298448
1/25/2018,1.380744
1/26/2018,1.53924
1/27/2018,1.694688
1/28/2018,1.947672
1/29/2018,1.914144
1/30/2018,1.822704
1/31/2018,1.725168
2/1/2018,1.633728
2/2/2018,1.609344
2/3/2018,1.591056
2/4/2018,1.731264
2/5/2018,1.697736
2/6/2018,1.786128
2/7/2018,1.850136
2/8/2018,1.908048
2/9/2018,2.039112
2/10/2018,2.170176
2/11/2018,2.231136
2/12/2018,2.295144
2/13/2018,2.307336
2/14/2018,2.33172
2/15/2018,2.356104
2/16/2018,2.447544
2/17/2018,2.581656
2/18/2018,2.801112
2/19/2018,3.020568
2/20/2018,3.236976
2/21/2018,3.410712
2/22/2018,3.511296
2/23/2018,3.645408
2/24/2018,3.861816
2/25/2018,4.108704
2/26/2018,4.352544
2/27/2018,4.590288
2/28/2018,4.760976
3/1/2018,4.895088
3/2/2018,5.038344
3/3/2018,5.16636
3/4/2018,5.276088
3/5/2018,5.4102
3/6/2018,5.6388
3/7/2018,5.797296
3/8/2018,5.995416
3/9/2018,6.15696
3/10/2018,6.272784
3/11/2018,6.403848
3/12/2018,6.501384
3/13/2018,6.525768
3/14/2018,6.464808
3/15/2018,6.483096
3/16/2018,6.44652
3/17/2018,6.473952
3/18/2018,6.531864
3/19/2018,6.544056
3/20/2018,6.49224
3/21/2018,6.483096
3/22/2018,6.467856
3/23/2018,6.458712
3/24/2018,6.443472
3/25/2018,6.43128
3/26/2018,6.379464
3/27/2018,6.38556
3/28/2018,6.315456
3/29/2018,6.193536
3/30/2018,6.044184
3/31/2018,5.891784
4/1/2018,5.721096
4/2/2018,5.620512
4/3/2018,5.522976
4/4/2018,5.44068
4/5/2018,5.413248
4/6/2018,5.398008
4/7/2018,5.4102
4/8/2018,5.465064
4/9/2018,5.526024
4/10/2018,5.522976
4/11/2018,5.590032
4/12/2018,5.596128
4/13/2018,5.571744
4/14/2018,5.647944
4/15/2018,5.66928
4/16/2018,5.602224
4/17/2018,5.586984
4/18/2018,5.5626
4/19/2018,5.590032
4/20/2018,5.559552
4/21/2018,5.617464
4/22/2018,5.599176
4/23/2018,5.65404
4/24/2018,5.6388
4/25/2018,5.635752
4/26/2018,5.632704
4/27/2018,5.626608
4/28/2018,5.559552
4/29/2018,5.50164
4/30/2018,5.42544
5/1/2018,5.39496
5/2/2018,5.355336
5/3/2018,5.321808
5/4/2018,5.27304
5/5/2018,5.263896
5/6/2018,5.248656
5/7/2018,5.224272
5/8/2018,5.175504
5/9/2018,5.132832
5/10/2018,5.096256
5/11/2018,5.041392
5/12/2018,4.971288
5/13/2018,4.840224
5/14/2018,4.742688
5/15/2018,4.620768
5/16/2018,4.498848
5/17/2018,4.407408
5/18/2018,4.294632
5/19/2018,4.215384
5/20/2018,4.1148
5/21/2018,4.041648
5/22/2018,3.980688
5/23/2018,3.90144
5/24/2018,3.800856
5/25/2018,3.678936
5/26/2018,3.608832
5/27/2018,3.590544
5/28/2018,3.61188
5/29/2018,3.61188
5/30/2018,3.575304
5/31/2018,3.560064
6/1/2018,3.53568
6/2/2018,3.5052
6/3/2018,3.483864
6/4/2018,3.447288
6/5/2018,3.422904
6/6/2018,3.425952
6/7/2018,3.392424
6/8/2018,3.319272
6/9/2018,3.258312
6/10/2018,3.194304
6/11/2018,3.145536
6/12/2018,3.09372
6/13/2018,3.011424
6/14/2018,2.859024
6/15/2018,2.663952
6/16/2018,2.49936
6/17/2018,2.37744
6/18/2018,2.246376
6/19/2018,2.127504
6/20/2018,2.07264
6/21/2018,2.033016
6/22/2018,2.045208
6/23/2018,2.07264
6/24/2018,2.109216
6/25/2018,2.176272
6/26/2018,2.246376
6/27/2018,2.249424
6/28/2018,2.206752
6/29/2018,2.139696
6/30/2018,2.084832
7/1/2018,2.054352
7/2/2018,2.075688
7/3/2018,2.191512
7/4/2018,2.350008
7/5/2018,2.520696
7/6/2018,2.71272
7/7/2018,2.862072
7/8/2018,2.974848
7/9/2018,3.06324
7/10/2018,3.09372
7/11/2018,3.090672
7/12/2018,3.066288
7/13/2018,3.01752
7/14/2018,2.916936
7/15/2018,2.862072
7/16/2018,2.78892
7/17/2018,2.737104
7/18/2018,2.618232
7/19/2018,2.481072
7/20/2018,2.343912
7/21/2018,2.22504
7/22/2018,2.090928
7/23/2018,1.993392
7/24/2018,1.905
7/25/2018,1.825752
7/26/2018,1.725168
7/27/2018,1.66116
7/28/2018,1.597152
7/29/2018,1.603248
7/30/2018,1.603248
7/31/2018,1.597152
8/1/2018,1.609344
8/2/2018,1.588008
8/3/2018,1.63068
8/4/2018,1.603248
8/5/2018,1.560576
8/6/2018,1.505712
8/7/2018,1.484376
8/8/2018,1.444752
8/9/2018,1.429512
8/10/2018,1.374648
8/11/2018,1.331976
8/12/2018,1.301496
8/13/2018,1.298448
8/14/2018,1.335024
8/15/2018,1.35636
8/16/2018,1.374648
8/17/2018,1.380744
8/18/2018,1.35636
8/19/2018,1.38684
8/20/2018,1.435608
8/21/2018,1.438656
8/22/2018,1.408176
8/23/2018,1.484376
8/24/2018,1.511808
8/25/2018,1.609344
8/26/2018,1.560576
8/27/2018,1.588008
8/28/2018,1.548384
8/29/2018,1.548384
8/30/2018,1.536192
8/31/2018,1.566672
9/1/2018,1.609344
9/2/2018,1.575816
9/3/2018,1.594104
9/4/2018,1.648968
9/5/2018,1.725168
9/6/2018,1.56972
9/7/2018,1.441704
9/8/2018,1.420368
9/9/2018,1.383792
9/10/2018,1.426464
9/11/2018,1.405128
9/12/2018,1.481328
9/13/2018,1.55448
9/14/2018,1.55448
9/15/2018,1.621536
9/16/2018,1.731264
9/17/2018,1.975104
9/18/2018,2.191512
9/19/2018,2.401824
9/20/2018,2.599944
9/21/2018,2.676144
9/22/2018,2.795016
9/23/2018,2.923032
9/24/2018,3.060192
9/25/2018,3.163824
9/26/2018,3.294888
9/27/2018,3.395472
9/28/2018,3.45948
9/29/2018,3.523488
9/30/2018,3.575304
10/1/2018,3.624072
10/2/2018,3.633216
10/3/2018,3.648456
10/4/2018,3.633216
10/5/2018,3.633216
10/6/2018,3.67284
10/7/2018,3.681984
10/8/2018,3.755136
10/9/2018,3.87096
10/10/2018,4.032504
10/11/2018,3.93192
10/12/2018,3.837432
10/13/2018,3.81
10/14/2018,3.79476
10/15/2018,3.730752
10/16/2018,3.675888
10/17/2018,3.5814
10/18/2018,3.590544
10/19/2018,3.572256
10/20/2018,3.62712
10/21/2018,3.742944
10/22/2018,3.895344
10/23/2018,4.020312
10/24/2018,4.215384
10/25/2018,4.386072
10/26/2018,4.40436
10/27/2018,4.416552
10/28/2018,4.4196
10/29/2018,4.413504
10/30/2018,4.401312
10/31/2018,4.334256
11/1/2018,4.4196
11/2/2018,4.169664
11/3/2018,4.02336
11/4/2018,3.956304
11/5/2018,3.941064
11/6/2018,3.959352
11/7/2018,3.989832
11/8/2018,4.09956
11/9/2018,4.157472
11/10/2018,4.29768
11/11/2018,4.401312
11/12/2018,4.520184
11/13/2018,4.58724
11/14/2018,4.660392
11/15/2018,4.690872
11/16/2018,4.7244
11/17/2018,4.782312
11/18/2018,4.788408
11/19/2018,4.809744
11/20/2018,4.821936
11/21/2018,4.821936
11/22/2018,4.779264
11/23/2018,4.767072
11/24/2018,4.779264
11/25/2018,4.75488
11/26/2018,4.669536
11/27/2018,4.572
11/28/2018,4.489704
11/29/2018,4.425696
11/30/2018,4.37388
12/1/2018,4.392168
12/2/2018,4.322064
12/3/2018,4.191
12/4/2018,4.087368
12/5/2018,4.002024
12/6/2018,3.941064
12/7/2018,3.922776
12/8/2018,3.94716
12/9/2018,3.99288
12/10/2018,4.062984
12/11/2018,4.154424
12/12/2018,4.279392
12/13/2018,4.459224
12/14/2018,4.654296
12/15/2018,4.660392
12/16/2018,4.700016
12/17/2018,4.69392
12/18/2018,4.788408
12/19/2018,4.824984
12/20/2018,4.864608
12/21/2018,4.782312
12/22/2018,4.727448
12/23/2018,4.675632
12/24/2018,4.690872
12/25/2018,4.690872
12/26/2018,4.70916
12/27/2018,4.779264
12/28/2018,4.849368
12/29/2018,4.8006
12/30/2018,4.788408
12/31/2018,4.8006
1/1/2019,4.821936
1/2/2019,4.855464
1/3/2019,4.946904
1/4/2019,5.09016
1/5/2019,5.163312
1/6/2019,5.224272
1/7/2019,5.285232
1/8/2019,5.324856
1/9/2019,5.404104
1/10/2019,5.474208
1/11/2019,5.544312
1/12/2019,5.602224
1/13/2019,5.678424
1/14/2019,5.757672
1/15/2019,5.824728
1/16/2019,5.888736
1/17/2019,5.903976
1/18/2019,5.952744
1/19/2019,5.992368
1/20/2019,5.97408
1/21/2019,6.038088
1/22/2019,6.047232
1/23/2019,6.056376
1/24/2019,5.961888
1/25/2019,5.91312
1/26/2019,5.797296
1/27/2019,5.739384
1/28/2019,5.724144
1/29/2019,5.687568
1/30/2019,5.678424
1/31/2019,5.65404
2/1/2019,5.650992
2/2/2019,5.650992
2/3/2019,5.641848
2/4/2019,5.644896
2/5/2019,5.629656
2/6/2019,5.614416
2/7/2019,5.574792
2/8/2019,5.538216
2/9/2019,5.4864
2/10/2019,5.434584
2/11/2019,5.404104
2/12/2019,5.382768
2/13/2019,5.312664
2/14/2019,5.282184
2/15/2019,5.282184
2/16/2019,5.28828
2/17/2019,5.358384
2/18/2019,5.428488
2/19/2019,5.59308
2/20/2019,5.65404
2/21/2019,5.690616
2/22/2019,5.748528
2/23/2019,5.830824
2/24/2019,5.88264
2/25/2019,5.977128
2/26/2019,6.105144
2/27/2019,6.236208
2/28/2019,6.2484
3/1/2019,6.312408
3/2/2019,6.327648
3/3/2019,6.364224
3/4/2019,6.443472
3/5/2019,6.422136
3/6/2019,6.489192
3/7/2019,6.513576
3/8/2019,6.504432
3/9/2019,6.49224
3/10/2019,6.498336
3/11/2019,6.498336
3/12/2019,6.498336
3/13/2019,6.50748
3/14/2019,6.486144
3/15/2019,6.489192
3/16/2019,6.498336
3/17/2019,6.501384
3/18/2019,6.528816
3/19/2019,6.52272
3/20/2019,6.501384
3/21/2019,6.483096
3/22/2019,6.477
3/23/2019,6.46176
3/24/2019,6.43128
3/25/2019,6.41604
3/26/2019,6.388608
3/27/2019,6.406896
3/28/2019,6.4008
3/29/2019,6.473952
3/30/2019,6.480048
3/31/2019,6.443472
4/1/2019,6.452616
4/2/2019,6.4008
4/3/2019,6.330696
4/4/2019,6.333744
4/5/2019,6.275832
4/6/2019,6.227064
4/7/2019,6.12648
4/8/2019,6.120384
4/9/2019,6.114288
4/10/2019,6.108192
4/11/2019,6.166104
4/12/2019,6.12648
4/13/2019,6.135624
4/14/2019,6.123432
4/15/2019,6.092952
4/16/2019,6.074664
4/17/2019,6.053328
4/18/2019,6.062472
4/19/2019,6.138672
4/20/2019,6.135624
4/21/2019,6.120384
4/22/2019,6.147816
4/23/2019,6.196584
4/24/2019,6.205728
4/25/2019,6.242304
4/26/2019,6.291072
4/27/2019,6.330696
4/28/2019,6.312408
4/29/2019,6.318504
4/30/2019,6.348984
5/1/2019,6.336792
5/2/2019,6.352032
5/3/2019,6.35508
5/4/2019,6.336792
5/5/2019,6.373368
5/6/2019,6.373368
5/7/2019,6.406896
5/8/2019,6.43128
5/9/2019,6.458712
5/10/2019,6.580632
5/11/2019,6.480048
5/12/2019,6.550152
5/13/2019,6.556248
5/14/2019,6.467856
5/15/2019,6.452616
5/16/2019,6.443472
5/17/2019,6.452616
5/18/2019,6.473952
5/19/2019,6.501384
5/20/2019,6.495288
5/21/2019,6.501384
5/22/2019,6.480048
5/23/2019,6.464808
5/24/2019,6.483096
5/25/2019,6.495288
5/26/2019,6.498336
5/27/2019,6.483096
5/28/2019,6.46176
5/29/2019,6.452616
5/30/2019,6.440424
5/31/2019,6.422136
6/1/2019,6.403848
6/2/2019,6.391656
6/3/2019,6.409944
6/4/2019,6.373368
6/5/2019,6.35508
6/6/2019,6.379464
6/7/2019,6.43128
6/8/2019,6.38556
6/9/2019,6.406896
6/10/2019,6.397752
6/11/2019,6.394704
6/12/2019,6.43128
6/13/2019,6.434328
6/14/2019,6.434328
6/15/2019,6.440424
6/16/2019,6.437376
6/17/2019,6.428232
6/18/2019,6.434328
6/19/2019,6.361176
6/20/2019,6.358128
6/21/2019,6.3246
6/22/2019,6.300216
6/23/2019,6.242304
6/24/2019,6.245352
6/25/2019,6.208776
6/26/2019,6.18744
6/27/2019,6.175248
6/28/2019,6.169152
6/29/2019,6.1722
6/30/2019,6.153912
7/1/2019,6.153912
7/2/2019,6.15696
7/3/2019,6.175248
7/4/2019,6.166104
7/5/2019,6.163056
7/6/2019,6.181344
7/7/2019,6.181344
7/8/2019,6.214872
7/9/2019,6.199632
7/10/2019,6.205728
7/11/2019,6.205728
7/12/2019,6.321552
7/13/2019,6.345936
7/14/2019,6.242304
7/15/2019,6.208776
7/16/2019,6.205728
7/17/2019,6.190488
7/18/2019,6.166104
7/19/2019,6.12648
7/20/2019,6.077712
7/21/2019,6.010656
7/22/2019,5.97408
7/23/2019,5.946648
7/24/2019,5.900928
7/25/2019,5.879592
7/26/2019,5.864352
7/27/2019,5.83692
7/28/2019,5.74548
7/29/2019,5.641848
7/30/2019,5.559552
7/31/2019,5.474208
8/1/2019,5.36448
8/2/2019,5.28828
8/3/2019,5.224272
8/4/2019,5.169408
8/5/2019,5.114544
8/6/2019,5.0292
8/7/2019,4.928616
8/8/2019,4.824984
8/9/2019,4.675632
8/10/2019,4.55676
8/11/2019,4.401312
8/12/2019,4.258056
8/13/2019,4.136136
8/14/2019,4.002024
8/15/2019,3.849624
8/16/2019,3.675888
8/17/2019,3.502152
8/18/2019,3.282696
8/19/2019,3.075432
8/20/2019,2.874264
8/21/2019,2.709672
8/22/2019,2.612136
8/23/2019,2.551176
8/24/2019,2.48412
8/25/2019,2.429256
8/26/2019,2.380488
8/27/2019,2.343912
8/28/2019,2.267712
8/29/2019,2.24028
8/30/2019,2.322576
8/31/2019,2.398776
9/1/2019,2.456688
9/2/2019,2.511552
9/3/2019,2.542032
9/4/2019,2.548128
9/5/2019,2.493264
9/6/2019,2.420112
9/7/2019,2.429256
9/8/2019,2.386584
9/9/2019,2.383536
9/10/2019,2.356104
9/11/2019,2.261616
9/12/2019,2.200656
9/13/2019,2.161032
9/14/2019,2.157984
9/15/2019,2.093976
9/16/2019,2.07264
9/17/2019,1.962912
9/18/2019,1.853184
9/19/2019,1.78308
9/20/2019,1.816608
9/21/2019,1.926336
9/22/2019,1.959864
9/23/2019,1.892808
9/24/2019,1.898904
9/25/2019,1.877568
9/26/2019,1.850136
9/27/2019,1.862328
9/28/2019,1.850136
9/29/2019,1.895856
9/30/2019,1.962912
10/1/2019,2.039112
10/2/2019,2.157984
10/3/2019,2.234184
10/4/2019,2.252472
10/5/2019,2.295144
10/6/2019,2.356104
10/7/2019,2.40792
10/8/2019,2.40792
10/9/2019,2.368296
10/10/2019,2.401824
10/11/2019,2.584704
10/12/2019,2.587752
10/13/2019,2.627376
10/14/2019,2.654808
10/15/2019,2.749296
10/16/2019,2.84988
10/17/2019,3.008376
10/18/2019,3.133344
10/19/2019,3.288792
10/20/2019,3.099816
10/21/2019,2.999232
10/22/2019,2.938272
10/23/2019,2.898648
10/24/2019,2.84988
10/25/2019,2.898648
10/26/2019,3.090672
10/27/2019,2.947416
10/28/2019,2.993136
10/29/2019,3.069336
10/30/2019,3.255264
10/31/2019,3.36804
11/1/2019,3.53568
11/2/2019,3.61188
11/3/2019,3.727704
11/4/2019,3.806952
11/5/2019,3.907536
11/6/2019,3.980688
11/7/2019,4.026408
11/8/2019,4.002024
11/9/2019,4.0386
11/10/2019,4.00812
11/11/2019,4.02336
11/12/2019,4.072128
11/13/2019,4.17576
11/14/2019,4.172712
11/15/2019,4.22148
11/16/2019,4.194048
11/17/2019,4.151376
11/18/2019,4.075176
11/19/2019,3.968496
11/20/2019,3.828288
11/21/2019,3.686048
11/22/2019,3.543808
11/23/2019,3.401568
11/24/2019,3.273552
11/25/2019,3.148584
11/26/2019,3.087624
11/27/2019,3.057144
11/28/2019,3.011424
11/29/2019,2.962656
11/30/2019,2.968752
12/1/2019,2.974848
12/2/2019,2.913888
12/3/2019,2.953512
12/4/2019,3.041904
12/5/2019,3.118104
12/6/2019,3.249168
12/7/2019,3.374136
12/8/2019,3.547872
12/9/2019,3.70332
12/10/2019,3.907536
12/11/2019,4.14528
12/12/2019,4.258056
12/13/2019,4.349496
12/14/2019,4.40436
12/15/2019,4.410456
12/16/2019,4.325112
12/17/2019,4.276344
12/18/2019,4.142232
12/19/2019,4.026408
12/20/2019,3.8862
12/21/2019,3.873137143
12/22/2019,3.860074286
12/23/2019,3.847011429
12/24/2019,3.833948571
12/25/2019,3.820885714
12/26/2019,3.807822857
12/27/2019,3.79476
12/28/2019,3.834384
12/29/2019,3.852672
12/30/2019,3.84048
12/31/2019,3.816096
1/1/2020,3.837432
1/2/2020,3.910584
1/3/2020,3.974592
1/4/2020,4.026408
1/5/2020,4.005072
1/6/2020,4.050792
1/7/2020,4.078224
1/8/2020,4.16052
1/9/2020,4.306824
1/10/2020,4.425696
1/11/2020,4.611624
1/12/2020,4.584192
1/13/2020,4.690872
1/14/2020,4.764024
1/15/2020,4.84632
1/16/2020,4.934712
1/17/2020,5.071872
1/18/2020,5.190744
1/19/2020,5.285232
1/20/2020,5.413248
1/21/2020,5.492496
1/22/2020,5.629656
1/23/2020,5.727192
1/24/2020,5.794248
1/25/2020,5.891784
1/26/2020,5.949696
1/27/2020,6.028944
1/28/2020,6.071616
1/29/2020,6.153912
1/30/2020,6.166104
1/31/2020,6.169152
2/1/2020,6.12648
2/2/2020,6.086856
2/3/2020,6.041136
2/4/2020,5.964936
2/5/2020,5.934456
2/6/2020,5.946648
2/7/2020,5.846064
2/8/2020,5.73024
2/9/2020,5.660136
2/10/2020,5.663184
2/11/2020,5.550408
2/12/2020,5.504688
2/13/2020,5.492496
2/14/2020,5.492496
2/15/2020,5.574792
2/16/2020,5.586984
2/17/2020,5.60832
2/18/2020,5.660136
2/19/2020,5.739384
2/20/2020,5.8674
2/21/2020,5.971032
2/22/2020,6.092952
2/23/2020,6.175248
2/24/2020,6.251448
2/25/2020,6.336792
2/26/2020,6.43128
2/27/2020,6.409944
2/28/2020,6.437376
2/29/2020,6.44652
3/1/2020,6.495288
3/2/2020,6.513576
3/3/2020,6.504432
3/4/2020,6.486144
3/5/2020,6.586728
3/6/2020,6.550152
3/7/2020,6.608064
3/8/2020,6.580632
3/9/2020,6.49224
3/10/2020,6.443472
3/11/2020,6.373368
3/12/2020,6.29412
3/13/2020,6.181344
3/14/2020,6.074664
3/15/2020,5.995416
3/16/2020,5.937504
3/17/2020,5.855208
3/18/2020,5.812536
3/19/2020,5.751576
3/20/2020,5.702808
3/21/2020,5.690616
3/22/2020,5.705856
3/23/2020,5.751576
3/24/2020,5.788152
3/25/2020,5.827776
3/26/2020,5.864352
3/27/2020,5.910072
3/28/2020,5.977128
3/29/2020,6.028944
3/30/2020,6.083808
3/31/2020,6.144768
4/1/2020,6.205728
4/2/2020,6.254496
4/3/2020,6.300216
4/4/2020,6.352032
4/5/2020,6.41604
4/6/2020,6.486144
4/7/2020,6.504432
4/8/2020,6.489192
4/9/2020,6.528816
4/10/2020,6.519672
4/11/2020,6.52272
4/12/2020,6.56844
4/13/2020,6.617208
4/14/2020,6.632448
4/15/2020,6.665976
4/16/2020,6.745224
4/17/2020,6.69036
4/18/2020,6.7056
4/19/2020,6.632448
4/20/2020,6.635496
4/21/2020,6.59892
4/22/2020,6.571488
4/23/2020,6.565392
4/24/2020,6.519672
4/25/2020,6.519672
4/26/2020,6.495288
4/27/2020,6.473952
4/28/2020,6.403848
4/29/2020,6.440424
4/30/2020,6.4008
5/1/2020,6.388608
5/2/2020,6.379464
5/3/2020,6.30936
5/4/2020,6.239256
5/5/2020,6.18744
5/6/2020,6.15696
5/7/2020,6.083808
5/8/2020,6.013704
5/9/2020,5.998464
5/10/2020,5.964936
5/11/2020,5.89788
5/12/2020,5.855208
5/13/2020,5.82168
5/14/2020,5.785104
5/15/2020,5.85216
5/16/2020,5.736336
5/17/2020,5.715
5/18/2020,5.632704
5/19/2020,5.568696
5/20/2020,5.519928
5/21/2020,5.449824
5/22/2020,5.413248
5/23/2020,5.355336
5/24/2020,5.324856
5/25/2020,5.297424
5/26/2020,5.306568
5/27/2020,5.279136
5/28/2020,5.215128
5/29/2020,5.193792
5/30/2020,5.187696
5/31/2020,5.184648
6/1/2020,5.245608
6/2/2020,5.285232
6/3/2020,5.340096
6/4/2020,5.376672
6/5/2020,5.385816
6/6/2020,5.468112
6/7/2020,5.65404
6/8/2020,5.742432
6/9/2020,5.611368
6/10/2020,5.62356
6/11/2020,5.66928
6/12/2020,5.702808
6/13/2020,5.702808
6/14/2020,5.68452
6/15/2020,5.626608
6/16/2020,5.565648
6/17/2020,5.480304
6/18/2020,5.388864
6/19/2020,5.300472
6/20/2020,5.157216
6/21/2020,5.050536
6/22/2020,4.919472
6/23/2020,4.803648
6/24/2020,4.700016
6/25/2020,4.58724
6/26/2020,4.468368
6/27/2020,4.325112
6/28/2020,4.194048
6/29/2020,4.047744
6/30/2020,3.867912
7/1/2020,3.678936
7/2/2020,3.486912
7/3/2020,3.328416
7/4/2020,3.172968
7/5/2020,3.084576
7/6/2020,3.057144
7/7/2020,3.026664
7/8/2020,3.090672
7/9/2020,3.182112
7/10/2020,3.319272
7/11/2020,3.389376
7/12/2020,3.450336
7/13/2020,3.493008
7/14/2020,3.483864
7/15/2020,3.39852
7/16/2020,3.151632
7/17/2020,2.923032
7/18/2020,2.676144
7/19/2020,2.459736
7/20/2020,2.282952
7/21/2020,2.185416
7/22/2020,2.121408
7/23/2020,2.185416
7/24/2020,2.170176
7/25/2020,2.090928
7/26/2020,2.029968
7/27/2020,1.975104
7/28/2020,1.92024
7/29/2020,1.905
7/30/2020,1.865376
7/31/2020,1.847088
8/1/2020,1.816608
8/2/2020,1.795272
8/3/2020,1.801368
8/4/2020,1.72212
8/5/2020,1.703832
8/6/2020,1.636776
8/7/2020,1.664208
8/8/2020,1.758696
8/9/2020,1.85928
8/10/2020,1.956816
8/11/2020,2.066544
8/12/2020,2.170176
8/13/2020,2.22504
8/14/2020,2.197608
8/15/2020,2.10312
8/16/2020,2.069592
8/17/2020,2.04216
8/18/2020,2.008632
8/19/2020,2.045208
8/20/2020,1.9812
8/21/2020,1.895856
8/22/2020,1.825752
8/23/2020,1.850136
8/24/2020,2.005584
8/25/2020,2.045208
8/26/2020,2.106168
8/27/2020,2.10312
8/28/2020,1.810512
8/29/2020,1.627632
8/30/2020,1.524
8/31/2020,1.450848
9/1/2020,1.453896
9/2/2020,1.46304
9/3/2020,1.450848
9/4/2020,1.499616
9/5/2020,1.588008
9/6/2020,1.719072
9/7/2020,1.8288
9/8/2020,1.905
9/9/2020,1.917192
9/10/2020,1.929384
9/11/2020,1.87452
9/12/2020,1.901952
9/13/2020,1.993392
9/14/2020,2.185416
9/15/2020,2.807208
9/16/2020,2.31648
9/17/2020,1.898904
9/18/2020,1.761744
9/19/2020,1.837944
9/20/2020,2.24028
9/21/2020,2.34696
9/22/2020,2.176272
9/23/2020,1.911096
9/24/2020,1.917192
9/25/2020,1.999488
9/26/2020,2.069592
9/27/2020,2.020824
9/28/2020,1.990344
9/29/2020,1.990344
9/30/2020,1.850136
10/1/2020,1.682496
10/2/2020,1.694688
10/3/2020,1.679448
10/4/2020,1.636776
10/5/2020,1.667256
10/6/2020,1.612392
10/7/2020,1.575816
10/8/2020,1.55448
10/9/2020,1.64592
10/10/2020,1.862328
10/11/2020,1.682496
10/12/2020,1.594104
10/13/2020,1.475232
10/14/2020,1.505712
10/15/2020,1.481328
10/16/2020,1.514856
10/17/2020,1.746504
10/18/2020,1.688592
10/19/2020,1.648968
10/20/2020,1.685544
10/21/2020,1.728216
10/22/2020,1.72212
10/23/2020,1.652016
10/24/2020,1.578864
10/25/2020,1.4478
10/26/2020,1.408176
10/27/2020,1.392936
10/28/2020,1.374648
10/29/2020,1.453896
10/30/2020,1.28016
10/31/2020,1.286256
11/1/2020,1.286256
11/2/2020,1.496568
11/3/2020,1.557528
11/4/2020,1.636776
11/5/2020,1.816608
11/6/2020,2.097024
11/7/2020,2.279904
11/8/2020,2.462784
11/9/2020,2.502408
11/10/2020,2.435352
11/11/2020,2.353056
11/12/2020,2.246376
11/13/2020,2.048256
11/14/2020,1.871472
11/15/2020,1.834896
11/16/2020,1.78308
11/17/2020,1.688592
11/18/2020,1.734312
11/19/2020,1.639824
11/20/2020,1.572768
11/21/2020,1.517904
11/22/2020,1.524
11/23/2020,1.502664
11/24/2020,1.499616
11/25/2020,1.572768
11/26/2020,1.533144
11/27/2020,1.527048
11/28/2020,1.572768
11/29/2020,1.740408
11/30/2020,1.725168
12/1/2020,1.73736
12/2/2020,1.700784
12/3/2020,1.883664
12/4/2020,1.990344
12/5/2020,2.063496
12/6/2020,2.029968
12/7/2020,2.045208
12/8/2020,2.029968
12/9/2020,1.993392
12/10/2020,1.962912
12/11/2020,1.895856
12/12/2020,1.926336
12/13/2020,1.883664
12/14/2020,1.947672
12/15/2020,1.914144
12/16/2020,2.048256
12/17/2020,2.020824
12/18/2020,1.99644
12/19/2020,1.987296
